Entity/Table Name,Entity/Table Physical_Name,Comment,Definition,Attribute/Column Name,Attribute/Column Physical_Name,Comment,Definition,Is FK,Is PK,Logical Data Type,Physical Data Type
HUB_LEGAL_ENTITY,HUB_LEGAL_ENTITY,Holds business hash key for a legal entity.,Holds business hash key for a legal entity.,,,,,,,,
HUB_STATE,HUB_STATE,Holds business hash key for a state.,Holds business hash key for a state.,,,,,,,,
HUB_PRODUCT,HUB_PRODUCT,Holds business hash key for a product.,Holds business hash key for a product.,,,,,,,,
SAT_PEAK_POLICY_REFERENCE,SAT_PEAK_POLICY_REFERENCE,Satellite containing descriptive columns related to policy and a reference transaction.,Satellite containing descriptive columns related to policy and a reference transaction.,LOAD_TIMESTAMP,LOAD_TIMESTAMP,,,FALSE,FALSE,TIMESTAMP,TIMESTAMP
SAT_PEAK_POLICY_REFERENCE,SAT_PEAK_POLICY_REFERENCE,Satellite containing descriptive columns related to policy and a reference transaction.,Satellite containing descriptive columns related to policy and a reference transaction.,RECORD_SOURCE,RECORD_SOURCE,"Manually assigned text value representing the data source from which the record originated. Ex - PEAK, OASIS, RATABASE, ATLAS, etc.","Manually assigned text value representing the data source from which the record originated. Ex - PEAK, OASIS, RATABASE, ATLAS, etc.",FALSE,FALSE,VARCHAR(100),VARCHAR(100)
SAT_PEAK_POLICY_REFERENCE,SAT_PEAK_POLICY_REFERENCE,Satellite containing descriptive columns related to policy and a reference transaction.,Satellite containing descriptive columns related to policy and a reference transaction.,HASHDIFF,HASHDIFF,,,FALSE,FALSE,VARCHAR(20),VARCHAR(20)
SAT_PEAK_POLICY_REFERENCE,SAT_PEAK_POLICY_REFERENCE,Satellite containing descriptive columns related to policy and a reference transaction.,Satellite containing descriptive columns related to policy and a reference transaction.,EFFECTIVE_TIMESTAMP,EFFECTIVE_TIMESTAMP,Should be set to beginning of day (time) when being set for a specific date.,Should be set to beginning of day (time) when being set for a specific date.,FALSE,FALSE,TIMESTAMP,TIMESTAMP
SAT_PEAK_POLICY_REFERENCE,SAT_PEAK_POLICY_REFERENCE,Satellite containing descriptive columns related to policy and a reference transaction.,Satellite containing descriptive columns related to policy and a reference transaction.,POLICY_TRANSACTION_TYPE_CODE,POLICY_TRANSACTION_TYPE_CODE,,,FALSE,FALSE,CHAR(18),CHAR(18)
SAT_PEAK_POLICY_REFERENCE,SAT_PEAK_POLICY_REFERENCE,Satellite containing descriptive columns related to policy and a reference transaction.,Satellite containing descriptive columns related to policy and a reference transaction.,RISK_TYPE_CODE,RISK_TYPE_CODE,,,FALSE,FALSE,CHAR(18),CHAR(18)
SAT_PEAK_POLICY_REFERENCE,SAT_PEAK_POLICY_REFERENCE,Satellite containing descriptive columns related to policy and a reference transaction.,Satellite containing descriptive columns related to policy and a reference transaction.,PRODUCT_TYPE_CODE,PRODUCT_TYPE_CODE,,,FALSE,FALSE,CHAR(18),CHAR(18)
SAT_PEAK_POLICY_REFERENCE,SAT_PEAK_POLICY_REFERENCE,Satellite containing descriptive columns related to policy and a reference transaction.,Satellite containing descriptive columns related to policy and a reference transaction.,RISK_SEGMENT_CODE,RISK_SEGMENT_CODE,,,FALSE,FALSE,CHAR(18),CHAR(18)
SAT_PEAK_POLICY_REFERENCE,SAT_PEAK_POLICY_REFERENCE,Satellite containing descriptive columns related to policy and a reference transaction.,Satellite containing descriptive columns related to policy and a reference transaction.,POLICY_LIFE_SEGMENT_CODE,POLICY_LIFE_SEGMENT_CODE,,,FALSE,FALSE,CHAR(18),CHAR(18)
SAT_PEAK_POLICY_REFERENCE,SAT_PEAK_POLICY_REFERENCE,Satellite containing descriptive columns related to policy and a reference transaction.,Satellite containing descriptive columns related to policy and a reference transaction.,COMPANY_CODE,COMPANY_CODE,,,FALSE,FALSE,CHAR(18),CHAR(18)
SAT_PEAK_POLICY_REFERENCE,SAT_PEAK_POLICY_REFERENCE,Satellite containing descriptive columns related to policy and a reference transaction.,Satellite containing descriptive columns related to policy and a reference transaction.,RATING_TIER_CODE,RATING_TIER_CODE,,,FALSE,FALSE,CHAR(18),CHAR(18)
SAT_PEAK_POLICY_REFERENCE,SAT_PEAK_POLICY_REFERENCE,Satellite containing descriptive columns related to policy and a reference transaction.,Satellite containing descriptive columns related to policy and a reference transaction.,RATED_STATE_CODE,RATED_STATE_CODE,,,FALSE,FALSE,CHAR(18),CHAR(18)
SAT_PEAK_POLICY_REFERENCE,SAT_PEAK_POLICY_REFERENCE,Satellite containing descriptive columns related to policy and a reference transaction.,Satellite containing descriptive columns related to policy and a reference transaction.,FINANCIAL_RESPONSIBILITY_TIER_CODE,FINANCIAL_RESPONSIBILITY_TIER_CODE,,,FALSE,FALSE,CHAR(18),CHAR(18)
SAT_PEAK_POLICY_REFERENCE,SAT_PEAK_POLICY_REFERENCE,Satellite containing descriptive columns related to policy and a reference transaction.,Satellite containing descriptive columns related to policy and a reference transaction.,RATE_STRUCTURE_CODE,RATE_STRUCTURE_CODE,,,FALSE,FALSE,CHAR(18),CHAR(18)
SAT_PEAK_POLICY_REFERENCE,SAT_PEAK_POLICY_REFERENCE,Satellite containing descriptive columns related to policy and a reference transaction.,Satellite containing descriptive columns related to policy and a reference transaction.,LOB_CODE,LOB_CODE,,,FALSE,FALSE,CHAR(18),CHAR(18)
SAT_PEAK_POLICY_REFERENCE,SAT_PEAK_POLICY_REFERENCE,Satellite containing descriptive columns related to policy and a reference transaction.,Satellite containing descriptive columns related to policy and a reference transaction.,WRITING_COMPANY_CODE,WRITING_COMPANY_CODE,,,FALSE,FALSE,CHAR(18),CHAR(18)
SAT_PEAK_POLICY_REFERENCE,SAT_PEAK_POLICY_REFERENCE,Satellite containing descriptive columns related to policy and a reference transaction.,Satellite containing descriptive columns related to policy and a reference transaction.,PRIMARY_RATING_STATE_CODE,PRIMARY_RATING_STATE_CODE,,,FALSE,FALSE,CHAR(18),CHAR(18)
SAT_PEAK_POLICY_REFERENCE,SAT_PEAK_POLICY_REFERENCE,Satellite containing descriptive columns related to policy and a reference transaction.,Satellite containing descriptive columns related to policy and a reference transaction.,TRANSACTION_REFERENCE_HK,TRANSACTION_REFERENCE_HK,Hash key of the natural key for the associated table/concept/domain/subject area  in the source system.,Hash key of the natural key for the associated table/concept/domain/subject area  in the source system.,FALSE,FALSE,BINARY(16),BINARY(16)
IN FLUX,IN_FLUX,,,,,,,,,,
DO NOT INCLUDE IN CURRENT RELASE,DO_NOT_INCLUDE_IN_CURRENT_RELASE,,,,,,,,,,
POLICY,POLICY,,,POLICY_NUMBER,POLICY_NUMBER,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,POLICYREADONLYHISTORYID,POLICYREADONLYHISTORYID,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,INCLUDEDELETED,INCLUDEDELETED,,,FALSE,FALSE,BOOLEAN,BOOLEAN
POLICY,POLICY,,,PRODUCTKIND,PRODUCTKIND,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,RETRIEVEPOLICY_ID,RETRIEVEPOLICY_ID,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,DATA_ID,DATA_ID,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,POLICY_ID,POLICY_ID,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,ACCOUNTID,ACCOUNTID,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,AGENTID,AGENTID,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,AIPVOLUNTARYRATEINDICATOR,AIPVOLUNTARYRATEINDICATOR,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,APPLICATIONORIGINALWRITTENDATE,APPLICATIONORIGINALWRITTENDATE,,,FALSE,FALSE,DATE,DATE
POLICY,POLICY,,,AVAILABLEVEHICLENUMBERID,AVAILABLEVEHICLENUMBERID,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,CANCELLATIONDATE,CANCELLATIONDATE,,,FALSE,FALSE,DATE,DATE
POLICY,POLICY,,,CAPPINGPREVIOUSLOBCODE,CAPPINGPREVIOUSLOBCODE,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,COMPANYINCEPTIONDATE,COMPANYINCEPTIONDATE,,,FALSE,FALSE,DATE,DATE
POLICY,POLICY,,,CONTRACTOVERRIDE,CONTRACTOVERRIDE,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,CONTRACTREVIEWDATE,CONTRACTREVIEWDATE,,,FALSE,FALSE,DATE,DATE
POLICY,POLICY,,,CONTRACTTYPE,CONTRACTTYPE,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,CONTRACTTYPEASSIGNDATE,CONTRACTTYPEASSIGNDATE,,,FALSE,FALSE,DATE,DATE
POLICY,POLICY,,,CORPORATEINCEPTIONDATE,CORPORATEINCEPTIONDATE,,,FALSE,FALSE,DATE,DATE
POLICY,POLICY,,,CTRAUTHORIZATIONSTATUS,CTRAUTHORIZATIONSTATUS,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,CTRRECEIVEDDATE,CTRRECEIVEDDATE,,,FALSE,FALSE,DATE,DATE
POLICY,POLICY,,,CTRSENTDATE,CTRSENTDATE,,,FALSE,FALSE,DATE,DATE
POLICY,POLICY,,,DECLINEOVERRIDE,DECLINEOVERRIDE,,,FALSE,FALSE,BOOLEAN,BOOLEAN
POLICY,POLICY,,,DECLINEOVERRIDEUSER,DECLINEOVERRIDEUSER,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,DECPACKAGETYPECODE,DECPACKAGETYPECODE,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,DEPENDENTS,DEPENDENTS,,,FALSE,FALSE,"NUMBER(38,0)","NUMBER(38,0)"
POLICY,POLICY,,,EFFECTIVEDATE,EFFECTIVEDATE,,,FALSE,FALSE,DATE,DATE
POLICY,POLICY,,,EFFECTIVETYPECODE,EFFECTIVETYPECODE,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,EXPIRATIONDATE,EXPIRATIONDATE,,,FALSE,FALSE,DATE,DATE
POLICY,POLICY,,,FASTTRACKRENEWALINDICATOR,FASTTRACKRENEWALINDICATOR,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,GDRNAME,GDRNAME,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,INCEPTIONDATE,INCEPTIONDATE,,,FALSE,FALSE,DATE,DATE
POLICY,POLICY,,,INSURANCETYPE,INSURANCETYPE,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,ISFULLCOVERAGE,ISFULLCOVERAGE,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,ISINTERNETSALE,ISINTERNETSALE,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,ISRENEWALQUESTIONNAIREREQUIRED,ISRENEWALQUESTIONNAIREREQUIRED,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,ISSHORTTERMPOLICY,ISSHORTTERMPOLICY,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,LASTCHANGEDINSURANCETYPE,LASTCHANGEDINSURANCETYPE,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,LASTCHANGEDLIFESEGMENT,LASTCHANGEDLIFESEGMENT,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,LASTCHANGEDLOBCODE,LASTCHANGEDLOBCODE,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,LASTCHANGEDPRIMARYRATINGSTATE,LASTCHANGEDPRIMARYRATINGSTATE,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,LASTCHANGEDRISKSEGMENT,LASTCHANGEDRISKSEGMENT,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,LASTCHANGEDWRITINGCOMPANY,LASTCHANGEDWRITINGCOMPANY,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,LEGACYSYSTEMACTIVITYDATE,LEGACYSYSTEMACTIVITYDATE,,,FALSE,FALSE,TIMESTAMP_NTZ(9),TIMESTAMP_NTZ(9)
POLICY,POLICY,,,LIFESEGMENT,LIFESEGMENT,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,LIFESEGMENTINCEPTIONDATE,LIFESEGMENTINCEPTIONDATE,,,FALSE,FALSE,DATE,DATE
POLICY,POLICY,,,LOBCODE,LOBCODE,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,MINIMUMPREMIUM,MINIMUMPREMIUM,,,FALSE,FALSE,FLOAT,FLOAT
POLICY,POLICY,,,MINIMUMPREMIUMWRITTEN,MINIMUMPREMIUMWRITTEN,,,FALSE,FALSE,FLOAT,FLOAT
POLICY,POLICY,,,NONCANCELLABLE,NONCANCELLABLE,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,NONOWNEDAUTOCOVERAGETYPE,NONOWNEDAUTOCOVERAGETYPE,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,OPTIONFORMRECEIVEDINDICATOR,OPTIONFORMRECEIVEDINDICATOR,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,OPTIONFORMREQUIREDINDICATOR,OPTIONFORMREQUIREDINDICATOR,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
POLICY,POLICY,,,ORIGINALPOLICYEFFECTIVEDATE,ORIGINALPOLICYEFFECTIVEDATE,,,FALSE,FALSE,DATE,DATE
