"Table Name","Column Name","Column Data_Type","Data Source Column/Data Movement Column Name","Data Source Column/Data Movement Column Physical_Data_Type","Data Source Table/Data Movement Table Name","Data Source Object Name","Data Source Object Data_Source_Import_Type","Data Source Object Data_Source_Server","Data Source Object Data_Source_System","Data Source Object Data_Source_Type",
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,ISNEWVEHICLE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,ORIGINALOWNER,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,OWNER,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,OWNERSHIPTYPE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,PURCHASEDATE,DATE,,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,PURCHASEPRICE,FLOAT,,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,REGISTEREDSTATE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,TAGNUMBER,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,TAGSURRENDERDATE,DATE,,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,RAW_OP_TYPE,VARCHAR(1),,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,POLICY_INSURES_VEHICLE_HK,BINARY(16),,,,,,,,,
SAT_GENERIC,HASHDIFF,CHAR(18),,,,,,,,,
SAT_GENERIC,EFFECTIVE_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_GENERIC,LOAD_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_GENERIC,RECORD_SOURCE,VARCHAR(100),,,,,,,,,
SAT_GENERIC,TRANSACTION_REFERENCE_HK,BINARY(16),,,,,,,,,
SAT_PEAK_TRANSACTION,LOAD_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_PEAK_TRANSACTION,EFFECTIVE_TIMESTAMP,TIMESTAMP,EFFECTIVEDATE,DATE,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,HASHDIFF,BINARY(16),,,,,,,,,
SAT_PEAK_TRANSACTION,RECORD_SOURCE,VARCHAR(100),,,,,,,,,
SAT_PEAK_TRANSACTION,POLICYREADONLYHISTORYID,VARCHAR(16777216),POLICYREADONLYHISTORYID,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,INCLUDEDELETED,BOOLEAN,INCLUDEDELETED,BOOLEAN,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,PRODUCTKIND,VARCHAR(16777216),PRODUCTKIND,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,RETRIEVEPOLICY_ID,VARCHAR(16777216),RETRIEVEPOLICY_ID,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,DATA_ID,VARCHAR(16777216),DATA_ID,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,POLICYADMIN_ID,VARCHAR(16777216),POLICYADMIN_ID,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,TRANSACTIONS_ID,VARCHAR(16777216),TRANSACTIONS_ID,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,TRANSACTION_ID,VARCHAR(16777216),TRANSACTION_ID,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,CHARGE,FLOAT,CHARGE,FLOAT,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,COMMITFAILURE,BOOLEAN,COMMITFAILURE,BOOLEAN,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,COMMITSTATUS,VARCHAR(16777216),COMMITSTATUS,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,CONVERTEDTRANSACTIONTYPE,VARCHAR(16777216),CONVERTEDTRANSACTIONTYPE,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,CREATEDDATE,TIMESTAMP_NTZ(9),CREATEDDATE,TIMESTAMP_NTZ(9),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,CREATEDUSER,VARCHAR(16777216),CREATEDUSER,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,DEPRECATEDBY,VARCHAR(16777216),DEPRECATEDBY,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,DESTINATIONPOLICYID,VARCHAR(16777216),DESTINATIONPOLICYID,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,EFFECTIVEDATE,DATE,EFFECTIVEDATE,DATE,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,EXPIRATIONDATE,DATE,EXPIRATIONDATE,DATE,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,GLOBALBUSINESSPROCESSID,VARCHAR(16777216),GLOBALBUSINESSPROCESSID,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,HISTORYID,"NUMBER(38,0)",HISTORYID,"NUMBER(38,0)",TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,ISOUTOFSEQUENCE,VARCHAR(16777216),ISOUTOFSEQUENCE,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,ISSUEDDATE,TIMESTAMP_NTZ(9),ISSUEDDATE,TIMESTAMP_NTZ(9),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,ISSUEDUSERNAME,VARCHAR(16777216),ISSUEDUSERNAME,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,ISVISIBLETOCUSTOMER,VARCHAR(16777216),ISVISIBLETOCUSTOMER,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,NEWPREMIUM,FLOAT,NEWPREMIUM,FLOAT,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,OFFSETDATE,DATE,OFFSETDATE,DATE,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,ONSETBY,VARCHAR(16777216),ONSETBY,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,ORIGINALCHARGE,FLOAT,ORIGINALCHARGE,FLOAT,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,ORIGINALEFFECTIVEDATE,DATE,ORIGINALEFFECTIVEDATE,DATE,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,ORIGINALID,VARCHAR(16777216),ORIGINALID,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,POLICYMANUSCRIPTID,VARCHAR(16777216),POLICYMANUSCRIPTID,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,POLICYNUMBER,VARCHAR(16777216),POLICYNUMBER,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,POLICYSTATUS,VARCHAR(16777216),POLICYSTATUS,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,PREVIOUSHISTORYID,"NUMBER(38,0)",PREVIOUSHISTORYID,"NUMBER(38,0)",TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,PRIORPREMIUM,FLOAT,PRIORPREMIUM,FLOAT,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,PRODUCT,VARCHAR(16777216),PRODUCT,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,PRODUCTISREADONLY,BOOLEAN,PRODUCTISREADONLY,BOOLEAN,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,PRORATEFACTOR,FLOAT,PRORATEFACTOR,FLOAT,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,QUOTETYPE,VARCHAR(16777216),QUOTETYPE,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,RATINGACTIVITYID,VARCHAR(16777216),RATINGACTIVITYID,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,REPLACEMENTID,VARCHAR(16777216),REPLACEMENTID,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,REVISIONOF,VARCHAR(16777216),REVISIONOF,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,SCHEDULEDATE,DATE,SCHEDULEDATE,DATE,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,SHORTRATEFACTOR,FLOAT,SHORTRATEFACTOR,FLOAT,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,SOURCEPOLICYID,VARCHAR(16777216),SOURCEPOLICYID,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,STATE,VARCHAR(16777216),STATE,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,STATUS,VARCHAR(16777216),STATUS,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,STATUSUSER,VARCHAR(16777216),STATUSUSER,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,STATUSUSERCONTEXT,VARCHAR(16777216),STATUSUSERCONTEXT,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,TERMEFFECTIVEDATE,DATE,TERMEFFECTIVEDATE,DATE,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,TERMPREMIUM,FLOAT,TERMPREMIUM,FLOAT,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,TRANSACTIONDATE,TIMESTAMP_NTZ(9),TRANSACTIONDATE,TIMESTAMP_NTZ(9),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,TYPE,VARCHAR(16777216),TYPE,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,TYPECAPTION,VARCHAR(16777216),TYPECAPTION,VARCHAR(16777216),TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,WAIVECHARGECHECK,BOOLEAN,WAIVECHARGECHECK,BOOLEAN,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_TRANSACTION,TRANSACTION_HK,BINARY(16),,,,,,,,,
SAT_PEAK_VEHICLE,HASHDIFF,BINARY(16),,,,,,,,,
SAT_PEAK_VEHICLE,EFFECTIVE_TIMESTAMP,TIMESTAMP,EFFECTIVEDATE,DATE,VEHICLE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_VEHICLE,LOAD_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_PEAK_VEHICLE,RECORD_SOURCE,VARCHAR(100),,,,,,,,,
SAT_PEAK_VEHICLE,TRANSACTION_HK,BINARY(16),POLICYREADONLYHISTORYID,VARCHAR(16777216),VEHICLE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_VEHICLE,POLICY_NUMBER,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE,POLICYREADONLYHISTORYID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE,INCLUDEDELETED,BOOLEAN,,,,,,,,,
SAT_PEAK_VEHICLE,PRODUCTKIND,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE,RETRIEVEPOLICY_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE,DATA_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE,POLICY_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE,LINE_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE,LINE_CHANGE,FLOAT,,,,,,,,,
SAT_PEAK_VEHICLE,LINE_WRITTEN,FLOAT,,,,,,,,,
SAT_PEAK_VEHICLE,RISK_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE,RISK_DELETED,BOOLEAN,,,,,,,,,
SAT_PEAK_VEHICLE,VEHICLE_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE,VEHICLE_DELETED,BOOLEAN,,,,,,,,,
SAT_PEAK_VEHICLE,ACTION,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE,ASSIGNEDDRIVER,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE,EFFECTIVEDATE,DATE,,,,,,,,,
SAT_PEAK_VEHICLE,EFFECTIVETYPECODE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE,LASTCHANGEDACTION,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE,LASTCHANGEDDATE,DATE,,,,,,,,,
SAT_PEAK_VEHICLE,REASONAMENDMENTCODE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE,REMOVALREASON,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE,REMOVEDDATE,DATE,,,,,,,,,
SAT_PEAK_VEHICLE,REPLACEDVEHICLEID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE,STORAGEPLAN,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE,VEHICLEHISTORYDAMAGEDCODE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE,VEHICLEHISTORYDAMAGEDIMPACTCODE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE,VEHICLEHISTORYORDERDATE,DATE,,,,,,,,,
SAT_PEAK_VEHICLE,VEHICLEHISTORYRATEBOOKDATE,DATE,,,,,,,,,
SAT_PEAK_VEHICLE,VEHICLEHISTORYTITLETRANSFERREDCODE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE,VEHICLEHISTORYTITLETRANSFERREDIMPACTCODE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE,VEHICLELOCATION,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE,VEHICLENUMBER,"NUMBER(38,0)",,,,,,,,,
SAT_PEAK_VEHICLE,POLICY_INSURES_VEHICLE_HK,BINARY(16),,,,,,,,,
HUB_REFERENCE_RULE,LOAD_TIMESTAMP,TIMESTAMP,,,,,,,,,
HUB_REFERENCE_RULE,RECORD_SOURCE,VARCHAR(100),,,,,,,,,
HUB_REFERENCE_RULE,HUB_REFERENCE_RULE_HK,BINARY(16),,,,,,,,,
HUB_REFERENCE_RULE,REFERENCE_RULE_TABLE_NAME,VARCHAR(300),,,,,,,,,
HUB_REFERENCE_RULE_FUTURE,LOAD_TIMESTAMP,TIMESTAMP,,,,,,,,,
HUB_REFERENCE_RULE_FUTURE,RECORD_SOURCE,VARCHAR(100),,,,,,,,,
HUB_REFERENCE_RULE_FUTURE,HUB_REFERENCE_RULE_HK,BINARY(16),VEHICLE_ID,VARCHAR(16777216),VEHICLE_VINSYMBOL,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
HUB_REFERENCE_RULE_FUTURE,REFERENCE_CODE_GROUP,VARCHAR(20),,,,,,,,,
HUB_REFERENCE_RULE_FUTURE,REFERENCE_CODE_VALUE,CHAR(18),,,,,,,,,
SAT_RDS_COV_DED_LIT,HASHDIFF,VARCHAR(20),,,,,,,,,
SAT_RDS_COV_DED_LIT,EFFECTIVE_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_RDS_COV_DED_LIT,LOAD_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_RDS_COV_DED_LIT,RECORD_SOURCE,VARCHAR(100),,,,,,,,,
SAT_RDS_COV_DED_LIT,HUB_REFERENCE_RULE_HK,BINARY(16),,,,,,,,,
SAT_RDS_COV_DED_LIT,VEH_COV_DED_CD,VARCHAR(4),,,,,,,,,
SAT_RDS_COV_DED_LIT,RISK_STATE_CD,VARCHAR(3),,,,,,,,,
SAT_RDS_COV_DED_LIT,PROJECT_ID,VARCHAR(20),,,,,,,,,
SAT_RDS_COV_DED_LIT,PADL_DED_DES,VARCHAR(35),,,,,,,,,
SAT_RDS_COV_DED_LIT,LGG_CD2,VARCHAR(2),,,,,,,,,
SAT_RDS_COV_DED_LIT,LEGACY_DED_DESC,VARCHAR(100),,,,,,,,,
SAT_RDS_COV_DED_LIT,BUS_SRC_APP_ID,VARCHAR(8),,,,,,,,,
SAT_RDS_COV_DED_LIT,ACTION_IND,VARCHAR(1),,,,,,,,,
SAT_RDS_COV_LIMIT_LIT,HASHDIFF,VARCHAR(20),,,,,,,,,
SAT_RDS_COV_LIMIT_LIT,EFFECTIVE_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_RDS_COV_LIMIT_LIT,LOAD_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_RDS_COV_LIMIT_LIT,RECORD_SOURCE,VARCHAR(100),,,,,,,,,
SAT_RDS_COV_LIMIT_LIT,HUB_REFERENCE_RULE_HK,BINARY(16),,,,,,,,,
SAT_RDS_COV_LIMIT_LIT,RISK_STATE_CD,VARCHAR(3),,,,,,,,,
SAT_RDS_COV_LIMIT_LIT,VEH_COV_LIM_CD,VARCHAR(6),,,,,,,,,
SAT_RDS_COV_LIMIT_LIT,PA_VEH_COV_CD,VARCHAR(4),,,,,,,,,
SAT_RDS_COV_LIMIT_LIT,BUS_SRC_APP_ID,VARCHAR(8),,,,,,,,,
SAT_RDS_COV_LIMIT_LIT,LGG_CD2,VARCHAR(2),,,,,,,,,
SAT_RDS_COV_LIMIT_LIT,PALL_LIMIT_DES,VARCHAR(35),,,,,,,,,
SAT_RDS_COV_LIMIT_LIT,LEGACY_LIMIT_DESC,VARCHAR(100),,,,,,,,,
SAT_RDS_COV_LIMIT_LIT,LIMIT_WGT_NBR,NUMERIC(38),,,,,,,,,
SAT_RDS_COV_LIMIT_LIT,PROJECT_ID,VARCHAR(20),,,,,,,,,
SAT_RDS_COV_LIMIT_LIT,ACTION_IND,VARCHAR(1),,,,,,,,,
SAT_RDS_COV_MNEMONICS,HASHDIFF,VARCHAR(20),,,,,,,,,
SAT_RDS_COV_MNEMONICS,EFFECTIVE_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_RDS_COV_MNEMONICS,LOAD_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_RDS_COV_MNEMONICS,RECORD_SOURCE,VARCHAR(100),,,,,,,,,
SAT_RDS_COV_MNEMONICS,HUB_REFERENCE_RULE_HK,BINARY(16),,,,,,,,,
SAT_RDS_COV_MNEMONICS,RISK_STATE_CD,VARCHAR(3),,,,,,,,,
SAT_RDS_COV_MNEMONICS,PA_VEH_COV_CD,VARCHAR(4),,,,,,,,,
SAT_RDS_COV_MNEMONICS,BUS_SRC_APP_ID,VARCHAR(8),,,,,,,,,
SAT_RDS_COV_MNEMONICS,LGG_CD2,VARCHAR(2),,,,,,,,,
SAT_RDS_COV_MNEMONICS,PVCL_VEH_COV_DES,VARCHAR(30),,,,,,,,,
SAT_RDS_COV_MNEMONICS,SHORT_COV_DES,VARCHAR(7),,,,,,,,,
SAT_RDS_COV_MNEMONICS,COV_POS,VARCHAR(3),,,,,,,,,
SAT_RDS_COV_MNEMONICS,LEGACY_COV_BACS_CD,VARCHAR(1),,,,,,,,,
SAT_RDS_COV_MNEMONICS,LEGACY_COV_DESC,VARCHAR(30),,,,,,,,,
SAT_RDS_COV_MNEMONICS,DSPLY_LEVEL_CD,VARCHAR(1),,,,,,,,,
SAT_RDS_COV_MNEMONICS,STATED_AMT_IND,VARCHAR(1),,,,,,,,,
SAT_RDS_COV_MNEMONICS,NON_DED_DESC_IND,VARCHAR(1),,,,,,,,,
SAT_RDS_COV_MNEMONICS,PROJECT_ID,VARCHAR(20),,,,,,,,,
SAT_RDS_COV_MNEMONICS,ACTION_IND,VARCHAR(),,,,,,,,,
SAT_RDS_PRODCT_RSK_TYP_TBL,HASHDIFF,VARCHAR(20),,,,,,,,,
SAT_RDS_PRODCT_RSK_TYP_TBL,EFFECTIVE_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_RDS_PRODCT_RSK_TYP_TBL,LOAD_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_RDS_PRODCT_RSK_TYP_TBL,RECORD_SOURCE,VARCHAR(100),,,,,,,,,
SAT_RDS_PRODCT_RSK_TYP_TBL,HUB_REFERENCE_RULE_HK,BINARY(16),,,,,,,,,
SAT_RDS_PRODCT_RSK_TYP_TBL,PROJECT_ID,VARCHAR(20),,,,,,,,,
SAT_RDS_PRODCT_RSK_TYP_TBL,ACTION_IND,VARCHAR(1),,,,,,,,,
SAT_RDS_PRODCT_RSK_TYP_TBL,LOB_CD,VARCHAR(3),,,,,,,,,
SAT_RDS_PRODCT_RSK_TYP_TBL,RISK_STATE_CD,VARCHAR(3),,,,,,,,,
SAT_RDS_PRODCT_RSK_TYP_TBL,MASTER_COMPANY_NBR,VARCHAR(2),,,,,,,,,
SAT_RDS_PRODCT_RSK_TYP_TBL,EFFECTIVE_DT,DATE,,,,,,,,,
SAT_RDS_PRODCT_RSK_TYP_TBL,EXPIRATION_DT,DATE,,,,,,,,,
SAT_RDS_PRODCT_RSK_TYP_TBL,PRODUCT_NM,VARCHAR(15),,,,,,,,,
SAT_RDS_PRODCT_RSK_TYP_TBL,INS_RISK_TYPE_NM,VARCHAR(25),,,,,,,,,
SAT_BR_COVERAGE_REF_COV_DED_LIT,LOAD_TIMESTAMP,TIMESTAMP,,,,,,,,,
